NAME,TEAM,POSITION,SEASON,START_COST,END_COST,TOTAL_POINTS,MINUTES,GOALS_SCORED,ASSISTS,CLEAN_SHEETS,GOALS_CONCEDED,OWN_GOALS,PENALTIES_SAVED,PENALTIES_MISSED,YELLOW_CARDS,RED_CARDS,SAVES,BONUS,BPS,INFLUENCE,CREATIVITY,THREAT,ICT_INDEX,STARTS,EXPECTED_GOALS,EXPECTED_ASSISTS,EXPECTED_GOAL_INVOLVEMENTS,EXPECTED_GOALS_CONCEDED
Mason Mount,Man Utd,MID,2022-23,80,72,82,1644,3,4,8,21,0,0,0,4,0,0,8,277,331.4,463.1,376.0,117.2,20,1.97,2.81,4.78,23.53
Facundo Pellistri Rebollo,Man Utd,MID,2022-23,45,43,4,60,0,0,0,1,0,0,0,0,0,0,0,14,7.4,1.8,2.0,1.0,0,0.00,0.02,0.02,0.78
Marcus Rashford,Man Utd,MID,2022-23,65,72,205,2880,17,7,13,39,0,0,0,2,0,0,21,530,892.2,462.5,1466.0,282.2,32,15.27,2.86,18.13,43.46
Luke Shaw,Man Utd,DEF,2022-23,50,53,124,2552,1,4,12,35,0,0,0,8,0,0,20,626,572.8,547.7,118.0,124.2,30,1.09,2.90,3.99,37.85
Miguel Almirón Rejala,Newcastle,MID,2022-23,50,54,158,2487,11,4,15,22,0,0,0,2,0,0,15,511,611.8,426.4,892.0,193.3,29,8.03,3.00,11.03,28.35
Harvey Barnes,Newcastle,MID,2022-23,70,66,138,2709,13,2,6,51,0,0,0,3,0,0,0,379,612.8,322.9,942.0,187.7,32,9.07,2.33,11.40,50.76
Sven Botman,Newcastle,DEF,2022-23,45,45,129,3127,0,2,13,30,0,0,0,2,0,0,8,666,583.0,120.3,303.0,101.0,35,2.75,1.09,3.84,38.00
Bruno Guimarães Rodriguez Moura,Newcastle,MID,2022-23,60,55,107,2727,4,5,12,25,0,0,0,7,0,0,5,438,630.8,646.1,286.0,156.6,32,2.82,3.72,6.54,29.82
Dan Burn,Newcastle,DEF,2022-23,45,45,129,3109,1,0,14,30,0,0,0,5,0,0,6,584,555.0,230.4,265.0,105.3,35,2.12,1.28,3.40,36.33
Martin Dúbravka,Newcastle,GKP,2022-23,45,41,11,156,0,0,1,1,0,0,0,0,0,10,1,49,54.0,0.0,0.0,5.4,1,0.00,0.00,0.00,3.33
Anthony Gordon,Newcastle,MID,2022-23,55,51,68,1574,4,0,4,18,0,0,0,7,0,0,5,186,311.2,226.6,550.0,108.8,16,4.73,1.29,6.02,25.18
Lewis Hall,Newcastle,DEF,2022-23,45,43,19,653,0,0,1,11,0,0,0,1,0,0,3,118,134.4,225.8,127.0,48.8,8,0.83,1.46,2.29,13.29
Alexander Isak,Newcastle,FWD,2022-23,70,70,100,1520,10,2,4,20,0,0,0,3,0,0,18,353,483.4,246.1,724.0,145.2,17,8.11,1.37,9.48,18.67
Jacob Murphy,Newcastle,MID,2022-23,45,42,78,1230,4,2,3,12,0,0,0,0,0,0,2,240,275.0,302.5,410.0,98.9,14,3.46,2.95,6.41,16.13
Joelinton Cássio Apolinário de Lira,Newcastle,MID,2022-23,60,60,115,2660,6,5,11,26,0,0,0,12,0,0,10,458,603.4,413.1,655.0,167.3,30,7.11,1.90,9.01,32.27
Lloyd Kelly,Newcastle,DEF,2022-23,45,43,60,2040,0,2,5,38,0,0,0,3,0,0,5,372,419.8,114.0,26.0,56.3,23,0.17,0.70,0.87,35.92
Emil Krafth,Newcastle,DEF,2022-23,45,43,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.10
Garang Kuol,Newcastle,MID,2022-23,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Jamaal Lascelles,Newcastle,DEF,2022-23,45,43,3,214,0,0,0,5,0,0,0,4,0,0,0,22,42.6,0.9,13.0,5.4,2,0.11,0.01,0.12,4.34
Jamal Lewis,Newcastle,DEF,2022-23,45,44,2,9,0,0,0,1,0,0,0,0,0,0,0,6,1.0,1.0,4.0,0.6,0,0.00,0.00,0.00,1.05
Tino Livramento,Newcastle,DEF,2022-23,45,44,2,26,0,0,0,0,0,0,0,0,0,0,0,13,14.2,0.3,0.0,1.5,0,0.00,0.00,0.00,1.41
Sean Longstaff,Newcastle,MID,2022-23,45,43,93,2514,1,5,13,18,0,0,0,2,0,0,2,347,385.2,372.0,408.0,116.8,28,3.30,2.57,5.87,27.57
Lewis Miley,Newcastle,MID,2022-23,45,45,1,14,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.4,1.0,0.0,0,0.08,0.00,0.08,0.87
Nick Pope,Newcastle,GKP,2022-23,50,54,157,3261,0,0,14,32,0,2,0,3,1,87,14,678,709.6,20.0,0.0,72.9,37,0.00,0.01,0.01,39.44
Fabian Schär,Newcastle,DEF,2022-23,45,51,139,3207,1,3,15,28,1,0,0,7,0,0,6,617,680.8,264.7,523.0,147.1,36,4.63,2.05,6.68,36.65
Matt Targett,Newcastle,DEF,2022-23,50,47,35,600,0,0,3,6,0,0,0,1,0,0,2,157,112.4,142.4,8.0,26.3,6,0.01,0.67,0.68,6.79
Kieran Trippier,Newcastle,DEF,2022-23,50,60,198,3342,1,9,16,31,1,0,0,5,0,0,39,941,908.2,1824.0,123.0,285.8,38,0.85,12.03,12.88,38.41
Joe Willock,Newcastle,MID,2022-23,50,47,123,2556,3,7,12,26,0,0,0,1,0,0,11,415,520.8,547.0,680.0,174.9,31,7.30,4.29,11.59,29.62
Callum Wilson,Newcastle,FWD,2022-23,75,73,157,1870,18,6,10,16,0,0,0,4,0,0,20,526,722.2,271.3,1022.0,200.9,21,16.43,2.11,18.54,21.93
Álex Moreno Lopera,Nott'm Forest,DEF,2022-23,45,45,72,1325,0,3,7,10,0,0,0,3,0,0,5,278,254.4,321.1,151.0,72.3,14,0.59,2.57,3.16,17.83
Elliot Anderson,Nott'm Forest,MID,2022-23,45,43,30,395,0,1,1,7,0,0,0,0,0,0,2,93,98.8,129.9,186.0,41.5,3,1.14,1.45,2.59,6.03
Taiwo Awoniyi,Nott'm Forest,FWD,2022-23,60,56,100,1395,10,1,5,29,0,0,0,2,0,0,16,320,416.2,140.1,405.0,95.6,17,6.86,0.29,7.15,26.43
Willy Boly,Nott'm Forest,DEF,2022-23,45,41,37,684,0,1,3,10,0,0,0,2,0,0,7,147,155.0,11.8,41.0,21.0,9,0.05,0.27,0.32,10.37
Danilo dos Santos de Oliveira,Nott'm Forest,MID,2022-23,45,45,48,976,3,2,1,18,0,0,0,1,0,0,5,178,253.8,108.1,113.0,47.1,12,1.58,0.56,2.14,20.32
Emmanuel Dennis,Nott'm Forest,FWD,2022-23,60,56,39,709,2,2,1,17,0,0,0,3,0,0,3,113,169.6,97.6,293.0,55.7,6,1.73,0.40,2.13,13.59
Anthony Elanga,Nott'm Forest,MID,2022-23,50,46,23,417,0,1,2,2,0,0,0,0,0,0,0,53,52.4,78.8,162.0,28.7,5,0.65,0.98,1.63,4.79
Morgan Gibbs-White,Nott'm Forest,MID,2022-23,55,55,145,3151,5,12,8,61,0,0,0,6,0,0,11,479,611.4,980.2,628.0,221.8,36,6.77,6.06,12.83,57.88
Reece James,Chelsea,DEF,2022-23,60,58,44,1242,1,2,2,17,0,0,0,4,0,0,5,286,292.2,358.2,153.0,80.4,14,1.06,2.93,3.99,14.11
Roméo Lavia,Chelsea,MID,2022-23,45,45,57,2219,1,1,4,50,0,0,0,9,0,0,0,317,347.6,247.5,46.0,64.5,26,0.42,0.62,1.04,41.72
Malang Sarr,Chelsea,DEF,2022-23,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Noni Madueke,Chelsea,MID,2022-23,55,54,26,639,1,0,0,13,0,0,0,0,0,0,2,105,153.8,170.8,224.0,55.0,7,0.90,0.72,1.62,13.11
Mykhailo Mudryk,Chelsea,MID,2022-23,70,64,25,650,0,2,0,10,0,0,0,1,0,0,0,73,100.8,146.4,140.0,38.2,7,1.82,1.26,3.08,10.88
Cole Palmer,Chelsea,MID,2022-23,45,42,19,358,0,1,1,4,0,0,0,1,0,0,0,76,73.0,88.7,155.0,31.9,2,0.36,0.49,0.85,7.13
Robert Sánchez,Chelsea,GKP,2022-23,45,44,82,2070,0,0,6,30,0,1,0,2,0,48,10,380,439.0,0.1,0.0,43.9,23,0.00,0.01,0.01,27.60
Tosin Adarabioyo,Chelsea,DEF,2022-23,45,44,49,2084,1,0,3,39,0,0,0,4,0,0,1,353,514.4,90.1,128.0,73.4,23,0.71,0.47,1.18,43.91
Wesley Fofana,Chelsea,DEF,2022-23,45,43,37,1362,1,0,2,24,0,0,0,4,0,0,4,244,294.6,59.6,86.0,44.4,14,0.74,0.29,1.03,22.96
Jadon Sancho,Chelsea,MID,2022-23,75,71,105,1683,6,3,13,18,0,0,0,0,0,0,8,375,433.8,571.6,426.0,143.2,21,4.02,4.13,8.15,24.95
Pedro Lomba Neto,Chelsea,MID,2022-23,55,49,37,962,0,2,5,15,0,0,0,1,0,0,0,124,96.8,309.5,203.0,60.9,13,1.12,1.64,2.76,14.34
João Félix Sequeira,Chelsea,MID,2022-23,75,71,44,936,4,0,2,16,0,0,0,1,1,0,7,126,203.6,136.1,303.0,63.1,11,4.62,0.99,5.60,14.18
Eddie Nketiah,Crystal Palace,FWD,2022-23,70,63,63,1071,4,2,2,16,0,0,0,3,0,0,5,161,213.4,128.5,607.0,93.8,9,7.89,1.26,9.15,14.65
Trevoh Chalobah,Crystal Palace,DEF,2022-23,50,44,49,1601,0,0,5,24,1,0,0,4,0,0,1,318,294.6,94.0,112.0,50.3,18,0.82,0.32,1.14,30.99
Naouirou Ahamada,Crystal Palace,MID,2022-23,45,45,7,87,0,0,0,2,0,0,0,1,0,0,0,20,7.4,13.2,14.0,3.0,0,0.15,0.02,0.17,1.83
Cheick Doucouré,Crystal Palace,MID,2022-23,50,50,74,2770,0,3,7,41,0,0,0,8,1,0,3,411,475.0,353.7,167.0,99.8,34,1.45,1.22,2.67,40.18
Chris Richards,Crystal Palace,DEF,2022-23,45,44,13,443,0,0,1,11,0,0,0,0,0,0,0,83,92.4,15.3,26.0,13.2,4,0.71,0.05,0.76,11.19
Nathaniel Clyne,Crystal Palace,DEF,2022-23,45,45,44,1638,0,0,3,23,0,0,0,3,0,0,0,246,203.6,124.9,8.0,33.6,19,0.00,0.60,0.60,26.26
Malcolm Ebiowei,Crystal Palace,MID,2022-23,45,42,3,31,0,0,0,1,0,0,0,0,0,0,0,9,3.4,0.9,4.0,0.9,0,0.00,0.01,0.01,0.18
Eberechi Eze,Crystal Palace,MID,2022-23,55,57,159,2631,10,5,9,35,0,0,0,3,0,0,21,580,702.6,833.6,635.0,217.0,30,7.25,2.92,10.17,32.64
Marc Guéhi,Crystal Palace,DEF,2022-23,45,45,95,3330,1,0,9,46,1,0,0,8,0,0,2,623,705.0,145.5,213.0,106.7,37,1.46,0.82,2.28,46.47
Dean Henderson,Crystal Palace,GKP,2022-23,45,46,82,1620,0,0,6,31,0,2,0,2,0,54,12,367,474.4,0.0,0.0,47.5,18,0.00,0.01,0.01,26.97
Rob Holding,Crystal Palace,DEF,2022-23,45,42,21,562,1,0,0,13,0,0,0,0,0,0,0,120,152.0,10.3,54.0,21.6,6,0.32,0.15,0.47,11.14
Will Hughes,Crystal Palace,MID,2022-23,50,48,41,822,1,1,1,11,0,0,0,4,0,0,3,152,190.4,107.4,78.0,37.4,7,0.34,0.63,0.97,13.05
Jefferson Lerma Solís,Crystal Palace,MID,2022-23,50,47,101,3252,5,0,7,67,1,0,0,7,0,0,5,500,619.2,296.4,312.0,122.7,37,2.58,3.00,5.58,60.57
Jean-Philippe Mateta,Crystal Palace,FWD,2022-23,55,51,41,748,2,0,3,10,0,0,0,3,0,0,3,96,119.8,71.4,247.0,42.5,6,3.44,0.16,3.60,13.49
Remi Matthews,Crystal Palace,GKP,2022-23,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Tyrick Mitchell,Crystal Palace,DEF,2022-23,45,44,93,2889,0,2,8,40,0,0,0,5,1,0,7,476,485.0,260.3,141.0,89.0,34,0.62,1.25,1.87,42.90
David Ozoh,Crystal Palace,MID,2022-23,45,45,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.8,0.0,0.1,0,0.00,0.00,0.00,0.00
Jesurun Rak-Sakyi,Crystal Palace,MID,2022-23,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Jeffrey Schlupp,Crystal Palace,MID,2022-23,50,47,89,2528,3,2,9,38,0,0,0,7,0,0,2,324,404.6,257.6,314.0,97.9,30,2.97,1.11,4.08,37.03
Joel Ward,Crystal Palace,DEF,2022-23,45,44,78,2253,1,0,8,35,0,0,0,6,0,0,5,403,446.6,172.5,114.0,73.5,24,1.12,0.83,1.95,32.15
Matt Turner,Crystal Palace,GKP,2022-23,40,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Kaden Rodney,Crystal Palace,MID,2022-23,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Armando Broja,Everton,FWD,2022-23,55,52,21,285,1,1,1,5,0,0,0,0,0,0,0,56,64.6,18.2,113.0,19.7,2,0.84,0.06,0.90,4.49
Abdoulaye Doucouré,Everton,MID,2022-23,55,53,76,1527,5,2,4,27,0,0,0,6,1,0,10,263,360.4,284.1,255.0,89.7,17,2.61,1.52,4.13,32.10
Jarrad Branthwaite,Everton,DEF,2022-23,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Dominic Calvert-Lewin,Everton,FWD,2022-23,80,79,40,1166,2,1,4,22,0,0,0,3,0,0,2,89,138.4,122.4,409.0,66.4,15,5.90,0.72,6.62,23.13
Séamus Coleman,Everton,DEF,2022-23,45,41,63,1654,1,0,5,25,0,0,0,1,0,0,5,314,297.8,108.7,95.0,50.4,20,0.30,0.92,1.22,33.50
Idrissa Gueye,Everton,MID,2022-23,50,47,66,2577,0,1,8,45,0,0,0,7,0,0,1,357,426.8,195.3,85.0,70.6,32,0.71,0.83,1.54,49.99
James Garner,Everton,MID,2022-23,45,45,25,796,0,1,2,13,0,0,0,3,0,0,0,109,109.2,116.2,64.0,29.2,7,0.70,0.50,1.20,15.66
Jack Harrison,Everton,MID,2022-23,60,57,134,2707,5,8,6,55,1,0,0,2,0,0,15,403,600.2,834.8,487.0,192.0,34,5.44,5.06,10.50,49.47
Mason Holgate,Everton,DEF,2022-23,45,42,16,506,0,0,2,9,0,0,0,1,1,0,2,81,90.4,71.9,55.0,21.5,5,1.00,0.17,1.17,9.49
Tim Iroegbunam,Everton,MID,2022-23,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Michael Keane,Everton,DEF,2022-23,45,42,39,983,1,2,2,22,0,0,0,0,0,0,5,180,242.6,42.6,131.0,41.7,10,1.29,0.83,2.12,23.98
Neal Maupay,Everton,FWD,2022-23,65,56,41,1104,1,0,3,19,0,0,0,4,0,0,3,86,85.8,109.9,429.0,62.2,11,4.91,0.24,5.15,22.04
Dwight McNeil,Everton,MID,2022-23,55,52,126,2490,7,5,5,46,0,0,0,5,0,0,14,505,718.8,771.4,464.0,195.8,28,3.51,5.45,8.96,51.30
Vitalii Mykolenko,Everton,DEF,2022-23,45,41,75,2653,0,1,7,46,0,0,0,4,0,0,4,449,504.8,307.0,120.0,93.4,30,0.54,0.91,1.45,53.67
Nathan Patterson,Everton,DEF,2022-23,40,39,31,1274,0,0,2,22,0,0,0,3,0,0,0,173,231.4,111.9,108.0,45.3,14,0.48,0.71,1.19,25.40
Jordan Pickford,Everton,GKP,2022-23,45,44,124,3330,0,1,8,57,0,1,0,6,0,124,10,666,997.8,23.0,0.0,102.0,37,0.00,0.35,0.35,66.41
James Tarkowski,Everton,DEF,2022-23,45,41,106,3420,1,1,9,57,0,0,0,6,0,0,13,632,1040.4,185.6,441.0,167.0,38,2.97,1.89,4.86,67.45
Ashley Young,Everton,DEF,2022-23,45,43,87,2031,1,0,9,28,0,0,0,7,0,0,8,388,380.2,223.4,81.0,68.7,23,0.46,0.78,1.24,31.81
Asmir Begovic,Everton,GKP,2022-23,40,38,9,90,0,0,1,0,0,0,0,0,0,4,2,30,36.0,0.0,0.0,3.6,1,0.00,0.00,0.00,1.04
Orel Mangala,Everton,MID,2022-23,50,49,50,1543,1,1,5,24,0,0,0,3,0,0,0,190,199.4,62.0,75.0,33.6,20,0.57,0.70,1.27,29.46
Reiss Nelson,Fulham,MID,2022-23,50,47,42,202,3,3,1,3,0,0,0,0,0,0,5,127,179.8,121.9,178.0,48.0,0,1.09,0.99,2.08,2.16
Emile Smith Rowe,Fulham,MID,2022-23,60,56,18,161,0,2,0,5,0,0,0,0,0,0,0,60,53.8,74.4,41.0,16.7,0,0.25,0.55,0.80,2.71
Joachim Andersen,Fulham,DEF,2022-23,45,45,80,2782,1,0,8,37,2,0,0,8,0,0,1,483,658.8,163.4,273.0,109.8,32,1.87,1.04,2.91,36.23
Adama Traoré,Fulham,MID,2022-23,55,53,66,1477,2,4,2,30,0,0,0,2,0,0,0,228,270.2,388.2,261.0,91.7,12,1.38,3.22,4.60,29.49
Andreas Hoelgebaum Pereira,Fulham,MID,2022-23,45,43,123,2696,4,10,8,40,0,0,0,8,0,0,9,360,440.6,965.0,495.0,189.3,33,7.16,4.26,11.42,47.49
Tom Cairney,Fulham,MID,2022-23,50,47,53,968,2,1,1,13,0,0,0,2,0,0,2,217,190.4,232.1,217.0,64.2,6,1.44,1.51,2.95,19.69
Timothy Castagne,Fulham,DEF,2022-23,45,43,114,3255,2,4,8,63,0,0,0,3,0,0,11,615,690.8,380.2,289.0,136.4,36,2.16,2.13,4.29,60.78
Issa Diop,Fulham,DEF,2022-23,45,43,79,2008,1,0,7,26,0,0,0,2,0,0,8,422,462.2,38.8,80.0,58.1,21,0.29,0.49,0.78,35.86
Luke Harris,Fulham,MID,2022-23,45,43,3,10,0,0,0,1,0,0,0,0,0,0,0,7,0.6,1.6,0.0,0.2,0,0.00,0.00,0.00,1.16
Alex Iwobi,Fulham,MID,2022-23,55,49,126,3379,2,8,9,56,0,0,0,2,0,0,9,563,693.4,946.0,373.0,201.3,38,2.56,4.31,6.87,66.42
Bernd Leno,Fulham,GKP,2022-23,45,46,142,3240,0,0,8,51,0,1,0,3,0,144,17,766,1154.8,10.0,0.0,116.6,36,0.00,0.00,0.00,62.75
Saša Lukić,Fulham,MID,2022-23,45,45,15,406,0,0,0,10,0,0,0,1,0,0,0,58,40.8,21.9,19.0,8.2,4,0.13,0.16,0.29,9.68
Kevin Mbabu,Fulham,DEF,2022-23,45,43,7,141,0,1,0,7,0,0,0,1,0,0,0,39,39.8,37.7,0.0,7.8,1,0.00,0.42,0.42,7.18
Rodrigo Muniz Carvalho,Fulham,FWD,2022-23,55,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Raúl Jiménez,Fulham,FWD,2022-23,70,65,29,839,0,2,2,18,0,0,0,0,0,0,0,65,74.6,117.1,277.0,46.7,8,2.55,0.55,3.10,16.00
Tim Ream,Fulham,DEF,2022-23,45,45,98,2898,1,0,8,44,0,0,0,2,0,0,12,560,604.2,65.2,76.0,74.8,33,0.24,0.27,0.51,54.05
Harrison Reed,Fulham,MID,2022-23,45,43,107,2868,3,4,9,44,1,0,0,5,0,0,9,409,484.4,507.3,266.0,125.8,35,1.95,2.04,3.99,53.81
Antonee Robinson,Fulham,DEF,2022-23,45,44,93,3088,0,2,9,44,0,0,0,8,0,0,5,558,573.2,427.4,61.0,106.3,35,0.07,1.68,1.75,55.11
Jay Stansfield,Fulham,FWD,2022-23,45,45,7,85,0,1,0,2,0,0,0,0,0,0,0,22,8.4,12.8,46.0,6.7,1,0.25,0.03,0.28,1.80
Kenny Tete,Fulham,DEF,2022-23,45,44,90,2569,1,5,7,36,0,0,0,8,0,0,1,484,670.2,391.4,145.0,120.9,29,0.74,1.90,2.64,46.78
Carlos Vinícius Alves Morais,Fulham,FWD,2022-23,55,54,72,1098,5,2,1,20,0,0,0,3,0,0,10,206,244.0,118.6,374.0,73.1,11,3.04,0.72,3.76,24.80
Harry Wilson,Fulham,MID,2022-23,60,57,68,1085,2,5,2,15,0,0,0,1,0,0,2,215,215.2,184.1,178.0,57.7,13,2.03,1.03,3.06,21.44
Ryan Sessegnon,Fulham,DEF,2022-23,45,44,35,805,2,1,1,15,0,0,0,4,0,0,0,121,148.6,103.0,290.0,54.3,9,1.64,1.10,2.74,10.48
Martial Godo,Fulham,MID,2022-23,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Liam Delap,Ipswich,FWD,2022-23,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Omari Giraud-Hutchinson,Ipswich,MID,2022-23,45,42,1,22,0,0,0,0,0,0,0,0,0,0,0,2,1.0,1.8,4.0,0.7,0,0.00,0.02,0.02,0.63
Ben Johnson,Ipswich,DEF,2022-23,45,44,29,860,0,0,2,13,0,0,0,0,0,0,1,164,161.6,76.8,20.0,25.9,9,0.06,0.40,0.46,15.66
Kalvin Phillips,Ipswich,MID,2022-23,50,48,14,291,0,0,1,3,0,0,0,1,0,0,0,68,50.0,54.4,22.0,12.7,2,0.28,0.11,0.39,5.05
Facundo Buonanotte,Leicester,MID,2022-23,45,45,26,558,1,1,1,12,0,0,0,2,0,0,2,72,90.0,100.9,102.0,28.5,6,1.30,0.39,1.69,11.93
Jordan Ayew,Leicester,MID,2022-23,55,52,104,2708,4,3,8,41,0,0,0,5,0,0,4,332,494.4,468.2,439.0,140.3,31,3.13,2.52,5.65,41.13
Odsonne Edouard,Leicester,FWD,2022-23,55,50,82,1788,5,2,5,25,0,0,0,3,0,0,5,225,351.6,238.7,552.0,113.2,20,4.14,0.80,4.94,24.19
Boubakary Soumaré,Leicester,MID,2022-23,45,44,41,1624,0,0,6,30,0,0,0,9,0,0,0,238,249.4,173.0,5.0,42.9,20,0.03,0.47,0.50,34.51
Tom Cannon,Leicester,FWD,2022-23,45,45,2,23,0,0,0,1,0,0,0,0,0,0,0,7,5.0,11.6,21.0,3.8,0,0.09,0.00,0.09,0.44
Hamza Choudhury,Leicester,MID,2022-23,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Conor Coady,Leicester,DEF,2022-23,50,47,77,2094,1,1,7,28,0,0,0,2,0,0,5,397,405.6,59.7,88.0,55.3,23,0.84,0.49,1.33,36.88
Patson Daka,Leicester,FWD,2022-23,60,56,70,1169,4,4,5,24,0,0,0,2,0,0,3,231,295.2,223.6,440.0,95.1,13,3.55,1.69,5.24,20.81
Bobby De Cordova-Reid,Leicester,MID,2022-23,55,54,90,2473,4,1,8,40,0,0,0,8,0,0,3,289,365.2,326.6,508.0,119.7,29,3.91,1.49,5.40,46.78
Wout Faes,Leicester,DEF,2022-23,45,42,78,2786,1,2,7,51,2,0,0,4,1,0,5,545,712.2,115.9,110.0,93.8,31,1.20,0.58,1.78,52.76
Daniel Iversen,Leicester,GKP,2022-23,40,39,29,1080,0,0,1,22,1,0,0,0,0,38,2,183,275.4,0.0,0.0,27.6,12,0.00,0.00,0.00,21.24
James Justin,Leicester,DEF,2022-23,45,41,45,1252,0,2,5,25,0,0,0,0,0,0,2,263,208.4,138.8,40.0,38.7,14,0.31,0.49,0.80,21.31
Victor Kristiansen,Leicester,DEF,2022-23,45,45,16,891,0,1,0,21,0,0,0,2,0,0,0,111,173.2,119.3,14.0,30.8,11,0.12,0.60,0.72,17.88
Wanya Marçal-Madivádua,Leicester,MID,2022-23,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Kasey McAteer,Leicester,MID,2022-23,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Wilfred Ndidi,Leicester,MID,2022-23,50,48,41,1672,0,0,1,39,0,0,0,4,0,0,0,257,317.6,73.0,45.0,43.2,19,0.22,0.18,0.40,32.28
Ricardo Barbosa Pereira,Leicester,DEF,2022-23,45,42,20,451,1,1,0,11,0,0,0,2,0,0,2,106,153.2,100.2,25.0,27.8,5,0.12,0.70,0.82,8.35
Harry Souttar,Leicester,DEF,2022-23,45,45,20,991,0,1,1,19,1,0,0,2,0,0,0,151,242.6,38.9,65.0,34.6,11,1.47,0.10,1.57,18.81
Luke Thomas,Leicester,DEF,2022-23,45,39,28,1068,0,1,2,20,1,0,0,3,0,0,0,189,174.0,91.9,12.0,27.8,11,0.09,0.48,0.57,23.11
Jamie Vardy,Leicester,FWD,2022-23,95,91,82,1841,3,5,4,38,0,0,1,1,0,0,4,206,289.0,173.8,453.0,91.0,19,6.74,0.70,7.44,34.77
Jannik Vestergaard,Leicester,DEF,2022-23,40,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Danny Ward,Leicester,GKP,2022-23,40,38,91,2340,0,0,6,46,0,1,0,0,0,77,12,485,631.4,0.0,0.0,63.0,26,0.00,0.00,0.00,42.87
Harry Winks,Leicester,MID,2022-23,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Oliver Skipp,Leicester,MID,2022-23,45,43,43,1489,1,0,4,28,0,0,0,7,0,0,1,199,222.4,157.5,52.0,43.4,18,0.29,0.41,0.70,22.65
Alisson Ramses Becker,Liverpool,GKP,2022-23,55,55,162,3330,0,1,14,43,0,1,0,1,0,107,15,824,966.4,10.1,0.0,97.6,37,0.00,0.02,0.02,50.02
Trent Alexander-Arnold,Liverpool,DEF,2022-23,75,78,156,2922,2,11,10,44,0,0,0,5,0,0,21,824,821.4,1236.9,262.0,232.2,34,2.36,9.26,11.62,43.10
Stefan Bajčetić Maquieira,Liverpool,MID,2022-23,45,43,22,522,1,0,3,4,0,0,0,2,0,0,0,85,90.2,61.7,77.0,22.8,6,0.79,0.47,1.26,6.80
Bobby Clark,Liverpool,MID,2022-23,45,45,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.3,2.0,0.2,0,0.00,0.09,0.09,0.00
Darwin Núñez Ribeiro,Liverpool,FWD,2022-23,90,86,100,1684,9,5,7,22,0,0,0,1,1,0,8,310,458.2,336.9,1078.0,186.0,19,12.15,2.66,14.81,28.62
Diogo Teixeira da Silva,Liverpool,MID,2022-23,90,86,80,1125,7,4,5,19,0,0,0,2,0,0,9,282,376.6,242.6,391.0,100.6,12,6.38,1.70,8.08,17.76
Ben Doak,Liverpool,MID,2022-23,45,45,2,23,0,0,0,1,0,0,0,0,0,0,0,4,5.6,1.4,4.0,1.2,0,0.00,0.00,0.00,0.96
Harvey Elliott,Liverpool,MID,2022-23,50,48,62,1600,1,2,5,20,0,0,0,2,0,0,2,286,269.0,406.1,378.0,105.5,18,2.12,4.31,6.43,26.07
